image name,label,confidence
prod2980029_image_6.jpg,cabinet,0.35
prod2980029_image_6.jpg,cabinet,0.42
prod2980029_image_7.jpg,cabinet,0.74
prod2980051_image_1.jpg,cabinet,0.91
prod2980116_image_1.jpg,cabinet,0.81
prod2980116_image_2.jpg,cabinet,0.72
prod2980116_image_2.jpg,cabinet,0.42
prod2980116_image_2.jpg,cabinet,0.37
prod2980116_image_3.jpg,cabinet,0.82
prod2980121_image_1.jpg,cabinet,0.84
prod2980121_image_2.jpg,cabinet,0.85
prod2980121_image_3.jpg,cabinet,0.8
prod2980121_image_4.jpg,cabinet,0.46
prod2980122_image_1.jpg,cabinet,0.85
prod2980122_image_2.jpg,cabinet,0.76
prod2980122_image_3.jpg,cabinet,0.71
prod2980122_image_4.jpg,cabinet,0.37
prod2980122_image_4.jpg,cabinet,0.39
prod2980123_image_1.jpg,cabinet,0.83
prod2980123_image_2.jpg,cabinet,0.81
prod2980123_image_3.jpg,cabinet,0.61
prod2980123_image_3.jpg,cabinet,0.37
prod2980124_image_1.jpg,cabinet,0.89
prod2980124_image_2.jpg,cabinet,0.89
prod2980124_image_3.jpg,cabinet,0.81
prod2980124_image_3.jpg,cabinet,0.38
prod2980124_image_3.jpg,cabinet,0.37
prod2980124_image_3.jpg,cabinet,0.39
prod2980124_image_3.jpg,cabinet,0.36
prod2980126_image_1.jpg,cabinet,0.88
prod2980126_image_2.jpg,cabinet,0.74
prod2980126_image_2.jpg,cabinet,0.44
prod2980126_image_2.jpg,cabinet,0.48
prod2980126_image_3.jpg,cabinet,0.89
prod2980127_image_1.jpg,cabinet,0.82
prod2980127_image_2.jpg,cabinet,0.76
prod2980127_image_2.jpg,cabinet,0.37
prod2980127_image_2.jpg,cabinet,0.37
prod2980127_image_2.jpg,cabinet,0.38
prod2980127_image_2.jpg,cabinet,0.35
prod2980127_image_3.jpg,cabinet,0.82
prod2980128_image_1.jpg,cabinet,0.87
prod2980129_image_1.jpg,cabinet,0.91
prod2980129_image_2.jpg,cabinet,0.91
prod2980129_image_3.jpg,cabinet,0.79
prod2980129_image_3.jpg,cabinet,0.47
prod2980129_image_3.jpg,cabinet,0.5
prod2980129_image_3.jpg,cabinet,0.42
prod2980129_image_3.jpg,cabinet,0.46
prod2980129_image_3.jpg,cabinet,0.4
prod2980131_image_1.jpg,cabinet,0.89
prod2980131_image_2.jpg,cabinet,0.82
prod2980131_image_3.jpg,cabinet,0.88
prod2980132_image_1.jpg,cabinet,0.82
prod2980132_image_2.jpg,cabinet,0.84
prod2980132_image_3.jpg,cabinet,0.77
prod2980132_image_3.jpg,cabinet,0.39
prod2980132_image_3.jpg,cabinet,0.38
prod2980132_image_3.jpg,cabinet,0.36
prod2980132_image_3.jpg,cabinet,0.38
prod2980133_image_1.jpg,cabinet,0.88
prod2980133_image_2.jpg,cabinet,0.88
prod2980134_image_1.jpg,cabinet,0.91
prod2980134_image_2.jpg,cabinet,0.9
prod2980134_image_3.jpg,cabinet,0.84
prod2980134_image_3.jpg,cabinet,0.36
prod2980181_image_1.jpg,cabinet,0.88
prod2980181_image_2.jpg,cabinet,0.8
prod2980181_image_3.jpg,cabinet,0.8
prod2980182_image_1.jpg,cabinet,0.78
prod2980182_image_1.jpg,cabinet,0.36
prod2980182_image_1.jpg,cabinet,0.36
prod2980182_image_2.jpg,cabinet,0.8
prod2980182_image_3.jpg,cabinet,0.78
prod2980182_image_3.jpg,cabinet,0.36
prod2980182_image_3.jpg,cabinet,0.37
prod2980182_image_4.jpg,cabinet,0.6
prod2980182_image_4.jpg,cabinet,0.47
prod2980182_image_4.jpg,cabinet,0.44
prod2980182_image_4.jpg,cabinet,0.41
prod2980182_image_4.jpg,cabinet,0.42
prod2980182_image_4.jpg,cabinet,0.39
prod2980182_image_4.jpg,cabinet,0.44
prod2980182_image_4.jpg,cabinet,0.4
prod2980182_image_4.jpg,cabinet,0.4
prod2980189_image_1.jpg,cabinet,0.87
prod2980189_image_2.jpg,cabinet,0.73
prod2980189_image_2.jpg,cabinet,0.37
prod2980189_image_3.jpg,cabinet,0.87
prod2980190_image_1.jpg,cabinet,0.89
prod2980190_image_2.jpg,cabinet,0.87
prod2980190_image_3.jpg,cabinet,0.79
prod2980190_image_3.jpg,cabinet,0.4
prod2980190_image_3.jpg,cabinet,0.37
prod2980190_image_3.jpg,cabinet,0.42
prod2980190_image_3.jpg,cabinet,0.4
prod2980191_image_1.jpg,cabinet,0.81
prod2980191_image_2.jpg,cabinet,0.78
prod2980192_image_1.jpg,cabinet,0.84
prod2980192_image_2.jpg,cabinet,0.85
prod2980192_image_3.jpg,cabinet,0.72
prod2980192_image_3.jpg,cabinet,0.38
prod2980192_image_3.jpg,cabinet,0.38
prod2980192_image_3.jpg,cabinet,0.36
prod2980192_image_3.jpg,cabinet,0.37
prod2980196_image_1.jpg,cabinet,0.87
prod2980196_image_2.jpg,cabinet,0.83
prod2980196_image_3.jpg,cabinet,0.88
prod2980198_image_1.jpg,cabinet,0.85
prod2980198_image_2.jpg,cabinet,0.83
prod2980198_image_3.jpg,cabinet,0.84
prod2980199_image_1.jpg,cabinet,0.87
prod2980199_image_2.jpg,cabinet,0.86
prod2980199_image_3.jpg,cabinet,0.55
prod2980199_image_3.jpg,cabinet,0.4
prod2980203_image_1.jpg,cabinet,0.85
prod2980203_image_2.jpg,cabinet,0.82
prod2980203_image_3.jpg,cabinet,0.88
prod2980204_image_1.jpg,cabinet,0.89
prod2980204_image_2.jpg,cabinet,0.87
prod2980204_image_3.jpg,cabinet,0.43
prod2980204_image_3.jpg,cabinet,0.8
prod2980204_image_3.jpg,cabinet,0.38
prod2980205_image_1.jpg,cabinet,0.74
prod2980205_image_1.jpg,cabinet,0.4
prod2980205_image_1.jpg,cabinet,0.38
prod2980205_image_1.jpg,cabinet,0.38
prod2980205_image_1.jpg,cabinet,0.39
prod2980205_image_2.jpg,cabinet,0.78
prod2980206_image_1.jpg,cabinet,0.76
prod2980206_image_2.jpg,cabinet,0.88
prod2980206_image_3.jpg,cabinet,0.88
prod2980210_image_1.jpg,cabinet,0.87
prod2980211_image_1.jpg,cabinet,0.88
prod2980212_image_1.jpg,cabinet,0.78
prod2980212_image_1.jpg,cabinet,0.35
prod2980212_image_1.jpg,cabinet,0.35
prod2980212_image_1.jpg,cabinet,0.36
prod2980212_image_1.jpg,cabinet,0.36
prod2980213_image_1.jpg,cabinet,0.88
prod2980248_image_1.jpg,cabinet,0.84
prod2980248_image_1.jpg,cabinet,0.37
prod2980248_image_1.jpg,cabinet,0.38
prod2980248_image_2.jpg,cabinet,0.57
prod2980248_image_2.jpg,cabinet,0.58
prod2980248_image_2.jpg,cabinet,0.65
prod2980248_image_2.jpg,cabinet,0.56
prod2980248_image_2.jpg,cabinet,0.54
prod2980248_image_2.jpg,cabinet,0.53
prod2980248_image_2.jpg,cabinet,0.54
prod2980248_image_2.jpg,cabinet,0.49
prod2980248_image_2.jpg,cabinet,0.5
prod2980248_image_3.jpg,cabinet,0.82
prod2980248_image_3.jpg,cabinet,0.38
prod2980248_image_3.jpg,cabinet,0.4
prod2980249_image_1.jpg,cabinet,0.76
prod2980249_image_1.jpg,cabinet,0.42
prod2980249_image_1.jpg,cabinet,0.4
prod2980249_image_1.jpg,cabinet,0.39
prod2980249_image_1.jpg,cabinet,0.38
prod2980249_image_1.jpg,cabinet,0.38
prod2980249_image_1.jpg,cabinet,0.38
prod2980249_image_1.jpg,cabinet,0.38
prod2980249_image_1.jpg,cabinet,0.37
prod2980249_image_2.jpg,cabinet,0.54
prod2980249_image_2.jpg,cabinet,0.55
prod2980249_image_2.jpg,cabinet,0.59
prod2980249_image_2.jpg,cabinet,0.57
prod2980249_image_2.jpg,cabinet,0.53
prod2980249_image_2.jpg,cabinet,0.52
prod2980249_image_2.jpg,cabinet,0.52
prod2980249_image_2.jpg,cabinet,0.52
prod2980249_image_2.jpg,cabinet,0.56
prod2980249_image_3.jpg,cabinet,0.78
prod2980249_image_3.jpg,cabinet,0.38
prod2980249_image_3.jpg,cabinet,0.39
prod2980263_image_1.jpg,cabinet,0.84
prod2980263_image_2.jpg,cabinet,0.71
prod2980263_image_2.jpg,cabinet,0.37
prod2980263_image_3.jpg,cabinet,0.84
prod2980264_image_1.jpg,cabinet,0.84
prod2980264_image_2.jpg,cabinet,0.78
prod2980265_image_1.jpg,cabinet,0.8
prod2980265_image_2.jpg,cabinet,0.72
prod2980265_image_2.jpg,cabinet,0.4
prod2980265_image_2.jpg,cabinet,0.41
prod2980265_image_2.jpg,cabinet,0.39
prod2980265_image_2.jpg,cabinet,0.39
prod2980265_image_2.jpg,cabinet,0.4
prod2980265_image_2.jpg,cabinet,0.38
prod2980265_image_3.jpg,cabinet,0.76
prod2980266_image_1.jpg,cabinet,0.89
prod2980266_image_2.jpg,cabinet,0.72
prod2980266_image_2.jpg,cabinet,0.49
prod2980266_image_2.jpg,cabinet,0.5
prod2980266_image_2.jpg,cabinet,0.5
prod2980266_image_2.jpg,cabinet,0.47
prod2980266_image_2.jpg,cabinet,0.47
prod2980266_image_3.jpg,cabinet,0.89
prod2980272_image_1.jpg,cabinet,0.88
prod2980272_image_2.jpg,cabinet,0.82
prod2980272_image_2.jpg,cabinet,0.46
prod2980272_image_2.jpg,cabinet,0.47
prod2980272_image_3.jpg,cabinet,0.89
prod2980272_image_4.jpg,cabinet,0.35
prod2980275_image_1.jpg,cabinet,0.87
prod2980275_image_2.jpg,cabinet,0.8
prod2980275_image_2.jpg,cabinet,0.39
prod2980275_image_2.jpg,cabinet,0.36
prod2980275_image_3.jpg,cabinet,0.86
prod2980276_image_1.jpg,cabinet,0.76
prod2980276_image_2.jpg,cabinet,0.71
prod2980276_image_3.jpg,cabinet,0.73
prod2980277_image_1.jpg,cabinet,0.88
prod2980278_image_1.jpg,cabinet,0.9
prod2980278_image_2.jpg,cabinet,0.81
prod2980278_image_2.jpg,cabinet,0.44
prod2980278_image_2.jpg,cabinet,0.4
prod2980278_image_2.jpg,cabinet,0.36
prod2980278_image_2.jpg,cabinet,0.42
prod2980278_image_2.jpg,cabinet,0.37
prod2980278_image_3.jpg,cabinet,0.88
prod2980280_image_1.jpg,cabinet,0.55
prod2980280_image_1.jpg,cabinet,0.53
prod2980280_image_1.jpg,cabinet,0.41
prod2980280_image_1.jpg,cabinet,0.36
prod2980280_image_2.jpg,cabinet,0.56
prod2980283_image_1.jpg,cabinet,0.87
prod2980283_image_2.jpg,cabinet,0.83
prod2980283_image_3.jpg,cabinet,0.42
prod2980283_image_4.jpg,cabinet,0.87
prod2980284_image_1.jpg,cabinet,0.81
prod2980284_image_2.jpg,cabinet,0.7
prod2980284_image_2.jpg,cabinet,0.53
prod2980284_image_2.jpg,cabinet,0.48
prod2980284_image_2.jpg,cabinet,0.47
prod2980284_image_2.jpg,cabinet,0.46
prod2980284_image_2.jpg,cabinet,0.45
prod2980284_image_2.jpg,cabinet,0.52
prod2980284_image_2.jpg,cabinet,0.39
prod2980284_image_3.jpg,cabinet,0.83
prod2980285_image_1.jpg,cabinet,0.88
prod2980286_image_1.jpg,cabinet,0.9
prod2980286_image_2.jpg,cabinet,0.79
prod2980286_image_2.jpg,cabinet,0.47
prod2980286_image_2.jpg,cabinet,0.41
prod2980286_image_2.jpg,cabinet,0.48
prod2980286_image_2.jpg,cabinet,0.46
prod2980286_image_2.jpg,cabinet,0.38
prod2980286_image_3.jpg,cabinet,0.89
prod2980296_image_1.jpg,cabinet,0.76
prod2980296_image_2.jpg,cabinet,0.61
prod2980296_image_3.jpg,cabinet,0.73
prod2980297_image_1.jpg,cabinet,0.81
prod2980297_image_2.jpg,cabinet,0.7
prod2980297_image_3.jpg,cabinet,0.75
prod2980300_image_1.jpg,cabinet,0.84
prod2980300_image_2.jpg,cabinet,0.8
prod2980300_image_3.jpg,cabinet,0.84
prod2980301_image_1.jpg,cabinet,0.91
prod2980301_image_2.jpg,cabinet,0.81
prod2980301_image_3.jpg,cabinet,0.91
prod2980306_image_1.jpg,cabinet,0.83
prod2980306_image_2.jpg,cabinet,0.82
prod2980306_image_3.jpg,cabinet,0.82
prod2980466_image_1.jpg,cabinet,0.45
prod2980466_image_1.jpg,cabinet,0.48
prod2980466_image_2.jpg,cabinet,0.64
prod2980466_image_3.jpg,cabinet,0.52
prod2980466_image_3.jpg,cabinet,0.46
prod2980467_image_1.jpg,cabinet,0.75
prod2980467_image_2.jpg,cabinet,0.77
prod2980467_image_3.jpg,cabinet,0.75
prod2980472_image_1.jpg,cabinet,0.91
prod2980472_image_2.jpg,cabinet,0.9
prod2980472_image_3.jpg,cabinet,0.7
prod2980473_image_1.jpg,cabinet,0.8
prod2980473_image_2.jpg,cabinet,0.82
prod2980473_image_3.jpg,cabinet,0.76
prod2980473_image_4.jpg,cabinet,0.5
prod2980473_image_4.jpg,cabinet,0.36
prod2980487_image_1.jpg,cabinet,0.82
prod2980487_image_2.jpg,cabinet,0.74
prod2980487_image_3.jpg,cabinet,0.81
prod2980492_image_1.jpg,cabinet,0.76
prod2980492_image_2.jpg,cabinet,0.74
prod2980492_image_3.jpg,cabinet,0.64
prod2980493_image_1.jpg,cabinet,0.84
prod2980493_image_2.jpg,cabinet,0.84
prod2980493_image_3.jpg,cabinet,0.8
prod2980499_image_1.jpg,cabinet,0.77
prod2980499_image_2.jpg,cabinet,0.79
prod2980499_image_3.jpg,cabinet,0.68
prod2980499_image_4.jpg,cabinet,0.68
prod2980500_image_1.jpg,cabinet,0.81
prod2980500_image_2.jpg,cabinet,0.79
prod2980591_image_1.jpg,cabinet,0.83
prod2980591_image_2.jpg,cabinet,0.77
prod2980591_image_3.jpg,cabinet,0.82
prod2980669_image_1.jpg,cabinet,0.8
prod2980669_image_2.jpg,cabinet,0.81
prod2980669_image_3.jpg,cabinet,0.78
prod2980669_image_4.jpg,cabinet,0.78
prod2980674_image_1.jpg,cabinet,0.78
prod2980674_image_2.jpg,cabinet,0.79
prod2980674_image_3.jpg,cabinet,0.73
prod2980674_image_4.jpg,cabinet,0.74
prod2990023_image_1.jpg,cabinet,0.84
prod2990029_image_1.jpg,cabinet,0.77
prod2990029_image_2.jpg,cabinet,0.7
prod2990029_image_3.jpg,cabinet,0.75
prod2990029_image_3.jpg,cabinet,0.36
prod2990029_image_4.jpg,cabinet,0.61
prod2990029_image_5.jpg,cabinet,0.64
prod2990033_image_1.jpg,cabinet,0.84
prod2990033_image_2.jpg,cabinet,0.79
prod2990033_image_3.jpg,cabinet,0.86
prod2990080_image_1.jpg,cabinet,0.83
prod2990080_image_2.jpg,cabinet,0.76
prod2990080_image_3.jpg,cabinet,0.8
prod2990083_image_1.jpg,cabinet,0.87
prod2990083_image_2.jpg,cabinet,0.74
prod2990086_image_1.jpg,cabinet,0.86
prod2990086_image_2.jpg,cabinet,0.84
prod2990086_image_3.jpg,cabinet,0.88
prod2990086_image_4.jpg,cabinet,0.67
prod2990096_image_1.jpg,cabinet,0.84
prod2990096_image_2.jpg,cabinet,0.82
prod2990096_image_3.jpg,cabinet,0.77
prod2990097_image_1.jpg,cabinet,0.87
prod2990097_image_2.jpg,cabinet,0.87
prod2990097_image_3.jpg,cabinet,0.84
prod2990097_image_4.jpg,cabinet,0.51
prod2990101_image_1.jpg,cabinet,0.87
prod2990101_image_2.jpg,cabinet,0.83
prod2990101_image_3.jpg,cabinet,0.88
prod2990101_image_4.jpg,cabinet,0.75
prod2990105_image_1.jpg,cabinet,0.5
prod2990105_image_1.jpg,cabinet,0.44
prod2990105_image_1.jpg,cabinet,0.42
prod2990105_image_1.jpg,cabinet,0.42
prod2990105_image_2.jpg,cabinet,0.59
prod2990105_image_2.jpg,cabinet,0.43
prod2990105_image_2.jpg,cabinet,0.46
prod2990105_image_2.jpg,cabinet,0.43
prod2990105_image_3.jpg,cabinet,0.47
prod2990105_image_3.jpg,cabinet,0.41
prod2990105_image_3.jpg,cabinet,0.46
prod2990105_image_3.jpg,cabinet,0.46
prod2990105_image_3.jpg,cabinet,0.37
prod2990105_image_4.jpg,cabinet,0.49
prod2990106_image_1.jpg,cabinet,0.79
prod2990106_image_2.jpg,cabinet,0.84
prod2990106_image_3.jpg,cabinet,0.85
prod2990106_image_4.jpg,cabinet,0.81
prod2990107_image_1.jpg,cabinet,0.91
prod2990107_image_2.jpg,cabinet,0.91
prod2990110_image_1.jpg,cabinet,0.81
prod2990110_image_2.jpg,cabinet,0.79
prod2990112_image_1.jpg,cabinet,0.87
prod2990112_image_2.jpg,cabinet,0.78
prod2990112_image_3.jpg,cabinet,0.88
prod2990113_image_1.jpg,cabinet,0.88
prod2990115_image_1.jpg,cabinet,0.8
prod2990115_image_2.jpg,cabinet,0.76
prod2990115_image_3.jpg,cabinet,0.77
prod2990115_image_4.jpg,cabinet,0.71
prod2990119_image_1.jpg,cabinet,0.85
prod2990119_image_2.jpg,cabinet,0.84
prod2990119_image_3.jpg,cabinet,0.88
prod2990122_image_1.jpg,cabinet,0.79
prod2990122_image_2.jpg,cabinet,0.78
prod2990122_image_3.jpg,cabinet,0.77
prod3010002_image_1.jpg,cabinet,0.86
prod3010002_image_2.jpg,cabinet,0.8
prod3010002_image_3.jpg,cabinet,0.76
prod3010002_image_3.jpg,cabinet,0.45
prod3010002_image_3.jpg,cabinet,0.44
prod3010002_image_4.jpg,cabinet,0.9
prod3010002_image_5.jpg,cabinet,0.88
prod3010003_image_1.jpg,cabinet,0.88
prod3010004_image_1.jpg,cabinet,0.79
prod3010004_image_2.jpg,cabinet,0.77
prod3010004_image_3.jpg,cabinet,0.69
prod3010004_image_3.jpg,cabinet,0.44
prod3010004_image_3.jpg,cabinet,0.42
prod3010004_image_3.jpg,cabinet,0.45
prod3010004_image_3.jpg,cabinet,0.4
prod3010004_image_3.jpg,cabinet,0.4
prod3010004_image_3.jpg,cabinet,0.4
prod3010004_image_3.jpg,cabinet,0.4
prod3010004_image_3.jpg,cabinet,0.4
prod3010004_image_4.jpg,cabinet,0.91
prod3010004_image_5.jpg,cabinet,0.83
prod3010005_image_1.jpg,cabinet,0.9
prod3010005_image_2.jpg,cabinet,0.77
prod3010005_image_2.jpg,cabinet,0.45
prod3010005_image_2.jpg,cabinet,0.46
prod3010005_image_2.jpg,cabinet,0.46
prod3010005_image_2.jpg,cabinet,0.45
prod3010005_image_2.jpg,cabinet,0.42
prod3010005_image_3.jpg,cabinet,0.89
prod3010007_image_1.jpg,cabinet,0.85
prod3010007_image_2.jpg,cabinet,0.8
prod3010007_image_2.jpg,cabinet,0.36
prod3010007_image_3.jpg,cabinet,0.74
prod3010007_image_3.jpg,cabinet,0.43
prod3010007_image_3.jpg,cabinet,0.38
prod3010007_image_3.jpg,cabinet,0.35
prod3010007_image_3.jpg,cabinet,0.41
prod3010007_image_3.jpg,cabinet,0.4
prod3010007_image_3.jpg,cabinet,0.42
prod3010007_image_4.jpg,cabinet,0.8
prod3010007_image_5.jpg,cabinet,0.9
prod3010007_image_6.jpg,cabinet,0.87
prod3010008_image_1.jpg,cabinet,0.89
prod3010008_image_2.jpg,cabinet,0.9
prod3010010_image_1.jpg,cabinet,0.75
prod3010010_image_2.jpg,cabinet,0.71
prod3010010_image_2.jpg,cabinet,0.37
prod3010010_image_2.jpg,cabinet,0.36
prod3010010_image_3.jpg,cabinet,0.67
prod3010010_image_3.jpg,cabinet,0.4
prod3010010_image_3.jpg,cabinet,0.39
prod3010010_image_4.jpg,cabinet,0.9
prod3010010_image_5.jpg,cabinet,0.88
prod3010011_image_1.jpg,cabinet,0.87
prod3010011_image_2.jpg,cabinet,0.81
prod3010011_image_3.jpg,cabinet,0.85
prod3010011_image_4.jpg,cabinet,0.86
prod3010011_image_5.jpg,cabinet,0.91
prod3010011_image_6.jpg,cabinet,0.89
prod3010012_image_1.jpg,cabinet,0.87
prod3010012_image_2.jpg,cabinet,0.66
prod3010012_image_2.jpg,cabinet,0.36
prod3010012_image_2.jpg,cabinet,0.4
prod3010013_image_1.jpg,cabinet,0.87
prod3010013_image_2.jpg,cabinet,0.84
prod3010015_image_1.jpg,cabinet,0.91
prod3010015_image_2.jpg,cabinet,0.81
prod3010015_image_2.jpg,cabinet,0.45
prod3010015_image_2.jpg,cabinet,0.42
prod3010015_image_2.jpg,cabinet,0.44
prod3010015_image_2.jpg,cabinet,0.38
prod3010015_image_2.jpg,cabinet,0.39
prod3010015_image_2.jpg,cabinet,0.38
prod3010015_image_3.jpg,cabinet,0.9
prod3010015_image_4.jpg,cabinet,0.9
prod3010015_image_5.jpg,cabinet,0.89
prod3010071_image_1.jpg,cabinet,0.81
prod3010071_image_2.jpg,cabinet,0.76
prod3010071_image_3.jpg,cabinet,0.71
prod3010071_image_3.jpg,cabinet,0.38
prod3010071_image_3.jpg,cabinet,0.38
prod3010071_image_3.jpg,cabinet,0.39
prod3010071_image_3.jpg,cabinet,0.36
prod3010071_image_4.jpg,cabinet,0.77
prod3010076_image_1.jpg,cabinet,0.88
prod3010076_image_2.jpg,cabinet,0.87
prod3010076_image_3.jpg,cabinet,0.82
prod3010076_image_3.jpg,cabinet,0.41
prod3010076_image_3.jpg,cabinet,0.38
prod3010076_image_4.jpg,cabinet,0.48
prod3010076_image_4.jpg,cabinet,0.36
prod3010077_image_1.jpg,cabinet,0.78
prod3010077_image_1.jpg,cabinet,0.36
prod3010077_image_1.jpg,cabinet,0.38
prod3010077_image_1.jpg,cabinet,0.37
prod3010077_image_1.jpg,cabinet,0.37
prod3010077_image_1.jpg,cabinet,0.36
prod3010077_image_2.jpg,cabinet,0.72
prod3010077_image_2.jpg,cabinet,0.42
prod3010077_image_2.jpg,cabinet,0.42
prod3010077_image_2.jpg,cabinet,0.38
prod3010077_image_2.jpg,cabinet,0.4
prod3010077_image_2.jpg,cabinet,0.38
prod3010077_image_2.jpg,cabinet,0.37
prod3010077_image_2.jpg,cabinet,0.4
prod3010077_image_3.jpg,cabinet,0.79
prod3010077_image_4.jpg,cabinet,0.48
prod3010077_image_4.jpg,cabinet,0.36
prod3010078_image_1.jpg,cabinet,0.88
prod3010078_image_2.jpg,cabinet,0.48
prod3010078_image_2.jpg,cabinet,0.36
prod3010078_image_3.jpg,cabinet,0.87
prod3010079_image_1.jpg,cabinet,0.9
prod3010079_image_2.jpg,cabinet,0.89
prod3010079_image_3.jpg,cabinet,0.81
prod3010079_image_3.jpg,cabinet,0.45
prod3010079_image_3.jpg,cabinet,0.41
prod3010079_image_3.jpg,cabinet,0.45
prod3010079_image_3.jpg,cabinet,0.44
prod3010079_image_4.jpg,cabinet,0.48
prod3010079_image_4.jpg,cabinet,0.36
prod3010081_image_1.jpg,cabinet,0.86
prod3010081_image_2.jpg,cabinet,0.86
prod3010081_image_3.jpg,cabinet,0.77
prod3010081_image_3.jpg,cabinet,0.37
prod3010081_image_3.jpg,cabinet,0.37
prod3010081_image_4.jpg,cabinet,0.48
prod3010082_image_1.jpg,cabinet,0.74
prod3010082_image_2.jpg,cabinet,0.79
prod3010082_image_3.jpg,cabinet,0.76
prod3010082_image_4.jpg,cabinet,0.48
prod3010083_image_1.jpg,cabinet,0.87
prod3010083_image_2.jpg,cabinet,0.87
prod3010083_image_3.jpg,cabinet,0.48
prod3010084_image_1.jpg,cabinet,0.88
prod3010084_image_2.jpg,cabinet,0.88
prod3010084_image_3.jpg,cabinet,0.8
prod3010084_image_3.jpg,cabinet,0.4
prod3010084_image_3.jpg,cabinet,0.4
prod3010084_image_3.jpg,cabinet,0.41
prod3010084_image_3.jpg,cabinet,0.38
prod3010084_image_3.jpg,cabinet,0.41
prod3010084_image_4.jpg,cabinet,0.48
prod3010086_image_1.jpg,cabinet,0.89
prod3010086_image_2.jpg,cabinet,0.81
prod3010086_image_2.jpg,cabinet,0.42
prod3010086_image_3.jpg,cabinet,0.88
prod3010087_image_1.jpg,cabinet,0.85
prod3010087_image_2.jpg,cabinet,0.69
prod3010087_image_2.jpg,cabinet,0.48
prod3010087_image_2.jpg,cabinet,0.49
prod3010087_image_2.jpg,cabinet,0.46
prod3010087_image_2.jpg,cabinet,0.49
prod3010087_image_2.jpg,cabinet,0.49
prod3010087_image_2.jpg,cabinet,0.5
prod3010087_image_3.jpg,cabinet,0.79
prod3010088_image_1.jpg,cabinet,0.87
prod3010089_image_1.jpg,cabinet,0.91
prod3010089_image_2.jpg,cabinet,0.76
prod3010089_image_2.jpg,cabinet,0.5
prod3010089_image_2.jpg,cabinet,0.5
prod3010089_image_2.jpg,cabinet,0.49
prod3010089_image_2.jpg,cabinet,0.46
prod3010089_image_2.jpg,cabinet,0.49
prod3010089_image_3.jpg,cabinet,0.9
prod3010091_image_1.jpg,cabinet,0.75
prod3010091_image_2.jpg,cabinet,0.79
prod3010091_image_3.jpg,cabinet,0.81
prod3010092_image_1.jpg,cabinet,0.78
prod3010092_image_1.jpg,cabinet,0.38
prod3010092_image_1.jpg,cabinet,0.4
prod3010092_image_1.jpg,cabinet,0.4
prod3010092_image_1.jpg,cabinet,0.39
prod3010092_image_1.jpg,cabinet,0.36
prod3010092_image_2.jpg,cabinet,0.65
prod3010092_image_3.jpg,cabinet,0.74
prod3010092_image_3.jpg,cabinet,0.4
prod3010092_image_3.jpg,cabinet,0.38
prod3010092_image_3.jpg,cabinet,0.37
prod3010092_image_3.jpg,cabinet,0.39
prod3010092_image_3.jpg,cabinet,0.35
prod3010092_image_4.jpg,cabinet,0.53
prod3010093_image_1.jpg,cabinet,0.87
prod3010093_image_2.jpg,cabinet,0.87
prod3010093_image_3.jpg,cabinet,0.53
prod3010094_image_1.jpg,cabinet,0.88
prod3010094_image_2.jpg,cabinet,0.78
prod3010094_image_2.jpg,cabinet,0.46
prod3010094_image_2.jpg,cabinet,0.47
prod3010094_image_2.jpg,cabinet,0.42
prod3010094_image_2.jpg,cabinet,0.4
prod3010094_image_3.jpg,cabinet,0.87
prod3010094_image_4.jpg,cabinet,0.53
prod3010172_image_1.jpg,cabinet,0.86
prod3010172_image_2.jpg,cabinet,0.86
prod3010172_image_3.jpg,cabinet,0.79
prod3020005_image_1.jpg,cabinet,0.86
prod3020005_image_2.jpg,cabinet,0.76
prod3020005_image_3.jpg,cabinet,0.85
prod3020005_image_4.jpg,cabinet,0.81
prod3020005_image_5.jpg,cabinet,0.85
prod3020013_image_1.jpg,cabinet,0.87
prod3020013_image_2.jpg,cabinet,0.86
prod3020013_image_3.jpg,cabinet,0.63
prod3020013_image_3.jpg,cabinet,0.45
prod3020013_image_3.jpg,cabinet,0.44
prod3020013_image_4.jpg,cabinet,0.43
prod3020014_image_1.jpg,cabinet,0.8
prod3020014_image_2.jpg,cabinet,0.83
prod3020014_image_3.jpg,cabinet,0.71
prod3020014_image_3.jpg,cabinet,0.45
prod3020014_image_3.jpg,cabinet,0.44
prod3020014_image_3.jpg,cabinet,0.44
prod3020014_image_3.jpg,cabinet,0.44
prod3020014_image_3.jpg,cabinet,0.42
prod3020014_image_3.jpg,cabinet,0.42
prod3020014_image_4.jpg,cabinet,0.43
prod3020015_image_1.jpg,cabinet,0.89
prod3020015_image_2.jpg,cabinet,0.43
prod3020016_image_1.jpg,cabinet,0.91
prod3020016_image_2.jpg,cabinet,0.91
prod3020016_image_3.jpg,cabinet,0.81
prod3020016_image_3.jpg,cabinet,0.44
prod3020016_image_3.jpg,cabinet,0.42
prod3020016_image_3.jpg,cabinet,0.4
prod3020016_image_3.jpg,cabinet,0.41
prod3020016_image_3.jpg,cabinet,0.44
prod3020016_image_3.jpg,cabinet,0.37
prod3020016_image_4.jpg,cabinet,0.43
prod3020020_image_1.jpg,cabinet,0.83
prod3020020_image_2.jpg,cabinet,0.76
prod3020021_image_1.jpg,cabinet,0.86
prod3020021_image_2.jpg,cabinet,0.76
prod3020026_image_1.jpg,cabinet,0.77
prod3020026_image_2.jpg,cabinet,0.81
