Site_id,Product_id,Product_Name,Sku,Variant,Category,Processed_Categories,Department,Tags,BrandName,Tagline,Material,MaterialCategory,Color,ColorGroup,FinishColor,FinishColorGroup,Features,Product_Description,Product_Addional_Info,Product_Construction_Info,Product_Width,Product_Length,Product_Height,Unit,Image_Id,Image_Url,Downloaded_Image_Id,Class
201cb789-4198-488b-a5eb-4e7df0fb4bee,8bcf2fa6-4b70-4459-9575-03b826a27dea,creston swivel barstool,BS-ALCTGY30,"Creston 30"" Grey Swivel Barstool",dining,barstools,dining,barstools,armen living,,Walnut,Wood,Dark Grey,Grey,,,,the creston 26 barstool from armen living is the perfect stool to introduce into your already beautiful home the wonderful upholstery is elegantly wrapped around the seat back and cushion for a luxurious look and feel the thick foam padded seat back and cushion are built with your comfort in mind we are looking to make this your favorite seat in your home the creston features a 360 degree swivel function that allows for extra mobility ,26 20 l x 19 d x 37 h 30 20 l x 19 d x 41 h,upholstered cushioned seat and back 26 or 30 seat height,19.0,20.0,37.0,in,8bcf2fa6-4b70-4459-9575-03b826a27dea_BS-ALCTGY30_image_6,https://furniturerow.scene7.com/is/image/FurnitureRow/CrestonBrownSwvBs6?$original$,8bcf2fa6-4b70-4459-9575-03b826a27dea_image_6,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,4818d2c7-63e8-4007-97a5-efdb833bdd73,galena bow back side chair,CS-LBGABKBW,Galena Black Bow Back Side Chair,dining,chairs,dining,chairs,liberty furniture,,Metal,Metal,,,Black,Black,,indulge in classic vintage styling and industrial feel with the galena bow back side chair crafted of metal this piece features multiple finish options and heavy distressing distressed metal finishing accompanied by colors that can mix and match offer a unique designer look ,21 l x 21 d x 34 h,made of metal multiple finish options weight limit 300 lbs same assembly required,21.0,21.0,34.0,in,4818d2c7-63e8-4007-97a5-efdb833bdd73_CS-LBGABKBW_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/GalenaWhiteBowbackSideChair4?$original$,4818d2c7-63e8-4007-97a5-efdb833bdd73_image_4,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,53f66972-3911-44ef-8395-93562b7a2a40,meadow ladder back chair,CS-LBMDGL,Meadow Gray Ladder Back Chair,dining,chairs,dining,chairs,liberty furniture,,Poplar | White Oak,Wood | Wood,,,Two Tone Earl Gray,Grey,,sit in comfort and style with the meadow ladder back side chair crafted of poplar solids this piece features shaped back slats for comfort dakota linen fabric upholstery on the seat and nylon chair glides to protect your flooring this chair is available in a gray finish sure to compliment any space the meadow collection features simple clean lines that will create a timeless style giving you the ability to mix new and older pieces together with a layering effect ,19 l x 25 d x 38 h,made of poplar solids w knotty oak veneers nylon chair glides weight limit 300 lbs some assembly required,25.0,19.0,38.0,in,53f66972-3911-44ef-8395-93562b7a2a40_CS-LBMDGL_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/MeadowGreyLdrbkChair2?$original$,53f66972-3911-44ef-8395-93562b7a2a40_image_2,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,f56f4027-a4e5-4594-9528-a7a3414b3ca7,taryn ii accent chair,CH-EBTR2BR,Taryn II Brown Accent Chair,living,accent furniture,living,accent furniture,elements,,Polyester | Solid Hardwood | Plywood | Pine,Fabric | Wood | Wood | Wood,Brown,Dark Brown,,,,the taryn ii accent chair is the perfect addition to your home this chair will add instant glamour to your living room upholstered in faux leather fabric and constructed in solid rubberwood and plywood featuring beautiful deep button tufting and a curved silhouette foam cushioning for all day enhanced comfort set on trendy tapered gold metal legs complete the look of your home with the taryn ii accent chair ,29 l x 33 d x 30 h,upholstered in faux leather gold metal legs tapered legs button tufting some assembly required,33.0,29.0,30.0,in,f56f4027-a4e5-4594-9528-a7a3414b3ca7_CH-EBTR2BR_image_8,https://furniturerow.scene7.com/is/image/FurnitureRow/TarynIIGreyAccentChair9?$original$,f56f4027-a4e5-4594-9528-a7a3414b3ca7_image_8,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,76e26840-fae1-4a73-b6ac-a1a84a78d2d5,swoope ii swivel barstool,BS-ALSW2B26,"Swoope II 26"" Beige Swivel Barstool",dining,barstools,dining,barstools,armen living,,Walnut | Metal,Wood | Metal,Beige,Cream,,,swivel,classic and practical the swoope swivel bar or counter stool in wood with fabric upholstery is an ideal choice for any home or apartment updating your space with new kitchen barstools is an easy way to create a new feel instantly whether you re restyling your kitchen island or moving into a new place and without any dining furniture counter or bar height stools are a convenient quick fix the swoope swivel bar stool has a sturdy 4 leg base constructed from rubberwood rubberwood is a durable hardwood belonging to the maple family its dense grain character makes it a stable construction material that is naturally resistant to fungus and bacteria the strong rubberwood frame is complimented by rich polyester upholstery the long term durability of polyester makes it an ideal choice of stool upholstery fabric for families with children and pets polyester upholstery is water repellent stain resistant budget friendly and less prone to discoloration counter or bar height stools should combine style with convenience the 180 degree memory swivel or spin back seat allows you to swivel either way and the seat always returns to forward facing position when you stand up the swoope bar or counter stool features a sophisticated wingback design is available in your choice of 26 inch or 30 inch seat heights and comes in your choice of a grey oak wood finish with taupe or mocha fabric or a brown oak wood finish with taupe or beige fabric upholstery ,26 19 5 l x 22 d x 40 h 30 19 5 l x 22 d x 44 h,upholstered cushioned seat 26 or 30 seat height options full 360 degree swivel function,22.0,19.5,40.0,in,76e26840-fae1-4a73-b6ac-a1a84a78d2d5_BS-ALSW2B26_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/SwoopeIIBeigeSwvBarstool1?$original$,76e26840-fae1-4a73-b6ac-a1a84a78d2d5_image_1,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,28a08ff3-2f38-49af-968c-591d7507c1f3,colors ii barstool,BS-PKC2W,Colors II White Barstool,dining,barstool,dining,barstool,furniture row,,Rubberwood,Wood,,,White,White,,,20 x l x 23 d x 38 h,rubber wood and rubber wood veneers assembled with a b glue epoxy some assembly required,23.0,20.0,38.0,in,28a08ff3-2f38-49af-968c-591d7507c1f3_BS-PKC2W_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/COLORSIIBarstoolBlack4?$original$,28a08ff3-2f38-49af-968c-591d7507c1f3_image_4,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,c109d899-02c4-4d84-86a3-e6193a247000,paradox iii swivel barstool,BS-ALPX3W26,"Paradox III 26"" White Swivel Barstool",dining,barstools,dining,barstools,armen living,,Metal,Metal,White,White,,,swivel,the paradox swivel modern metal and faux leather bar and counter height stool is a fabulous and functional furniture addition to any home this beautiful stool is upholstered in butter soft faux leather in multiple color options the frame of the paradox stool is constructed from metal that is sturdy enough to last for many years to come enjoy full mobility with the 360 degree swivel functionality that allows you to join in on the conversation from any part of your kitchen or bar area the padded and upholstered back rest gives you comfort that only increases with its convenient metal ring footrest enjoy a luxurious style bar or counter stool that is unique in style and practical in function the paradox is also available in your choice of 26 or 30 seat height options and can support up to 250lbs per stool ,26 21 l x 21 d x 36 h 30 21 l x 21 d x 40 h,upholstered cushioned seat 26 or 30 seat height options full 360 degree swivel function,21.0,21.0,36.0,in,c109d899-02c4-4d84-86a3-e6193a247000_BS-ALPX3W26_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/ParadoxIIIWhiteSwvBarstool5?$original$,c109d899-02c4-4d84-86a3-e6193a247000_image_4,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,2af16932-4d95-49ae-a8d3-1f97922d1b09,quentin leather chair,CH-PTQNCM,Quentin Camel Leather Chair,living,chairs,living,chairs,nice link furniture,,Genuine Leather | Bonded Leather,Leather | Faux Leather,Camel,Light Brown,,,,refined architectural lines and a nod to mid century styling showcases this club chair s uniquely simple yet sleek design this small scale chair offers a chic and current look with stunning topstitching detail the collection is expertly tailored and will become the centerpiece of your living room den urban loft condo or home office removable legs allow for simple delivery for tight spaces all cushions are removable ,32 5 l x 36 d x 36 h,solid wood frame construction with poplar and plywood 100 top grain leather everywhere the body touches matching bonded leather on sides and backs,36.0,32.5,36.0,in,2af16932-4d95-49ae-a8d3-1f97922d1b09_CH-PTQNCM_image_6,https://furniturerow.scene7.com/is/image/FurnitureRow/QuentinCobblestoneSofa9?$original$,2af16932-4d95-49ae-a8d3-1f97922d1b09_image_6,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,10f13b4b-46c3-49cf-a3c8-d30630f0fbf6,taswell swivel barstool,BS-ALTAWH30,"Taswell 30"" White Swivel Barstool",dining,barstools,dining,barstools,armen living,,Walnut | Metal,Wood | Metal,White,White,,,swivel,the armen living taswell transitional barstool is a standout piece sure to enhance the style of any contemporary household the elegant style and versatility of this barstool makes it a perfect fit for a variety of modern kitchen and bar designs the taswell sports a sturdy metal frame and plush upholstered seat and back the added 360 degree swivel functionality makes the taswell highly mobile ,26 21 l x 20 d x 35 h 30 21 l x 20 d x 39 h,upholstered cushioned seat 360 degree swivel feature allows for high mobility,20.0,21.0,39.0,in,10f13b4b-46c3-49cf-a3c8-d30630f0fbf6_BS-ALTAWH30_image_6,https://furniturerow.scene7.com/is/image/FurnitureRow/TaswellBlackSwvBarstool6?$original$,10f13b4b-46c3-49cf-a3c8-d30630f0fbf6_image_6,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod3170001,belle swivel barstool,BS-HDBES30,"Belle 30"" Barstool",dining,barstools,dining,barstools,hillsdale,faux leather upholstery tubular steel enduring style,Polyester | Faux Leather,Fabric | Faux Leather,Gray,Grey,,,swivel,combining a traditional look with sleek modern construction the belle swivel barstool has style with staying power this distinctive barstool is crafted from tubular steel in a gray powder coated finish and its seat is upholstered in a charcoal colored faux leather fabric the belle s padded seat back showcases classic button tufting while its four legs are flared to perfect its timeless silhouette the belle swivel barstool is available in both bar and counter height sizes for your convenience so don t hesitate to take yours home today ,26 barstool 21 l x 19 d x 41 h with 26 seat height 30 barstool 21 l x 19 d x 45 h with 30 seat height ,,19.0,21.0,45.0,in,prod3170001_BS-HDBES30_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/BELLE26inSwivelBarstoolGrey4?$original$,prod3170001_image_4,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,e7d3bccb-ac1b-4315-9aa9-4d95156f034b,ashton swivel barstool,BS-NLAS24,"Ashton 24"" Swivel Barstool",dining,barstools,dining,barstools,new classic,,Rubberwood | Mindi,Wood | Wood,Light Brown,Light Brown,Dark Brown,Dark Brown,swivel | nailhead trim,the ashton swivel barstool is constructed from solid mindi and rubberwood and finished with dark brown mindi and rubberwood veneers light brown upholstered seats provide comfort durability and are easy to care for and maintain the barstool backs feature nailhead trim around a upholstered cushion area for lumbar support the finishing touch is the swivel feature making the ashton barstools a top choice ,24 barstool 18 25 l x 21 d x 38 25 h 29 barstool 18 25 l x 18 5 d x 44 h,made of mindi and rubberwood solids and veneers dark brown finish light brown upholstery nailhead trim 360 degree swivel assembly required,21.0,18.25,38.25,in,e7d3bccb-ac1b-4315-9aa9-4d95156f034b_BS-NLAS24_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/Ashton24SwvBarstool2?$original$,e7d3bccb-ac1b-4315-9aa9-4d95156f034b_image_2,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,d4309b8e-19e2-4225-910c-1a3a5fac5cf5,zuri woven accent chair,CH-EBZUGY,Zuri Grey Accent Chair,living,accent furniture,living,accent furniture,elements,,Polyester | Plywood,Fabric | Wood,Gray,Grey,,,,the zuri woven accent chair is the perfect addition to your home upholstered in a soft rich polyester fabric and set on four sturdy wooden legs solidly constructed of plywood for years of durability this accent chair combines contemporary style with a mid century look with a curved silhouette perfect for lounging in comfort ,30 l x 35 d x 34 h,includes one back pillow four wooden legs barrel shape upholstered in woven textured 100 polyester no assembly required,35.0,30.0,34.0,in,d4309b8e-19e2-4225-910c-1a3a5fac5cf5_CH-EBZUGY_image_11,https://furniturerow.scene7.com/is/image/FurnitureRow/ZuriNavyAccentChair11?$original$,d4309b8e-19e2-4225-910c-1a3a5fac5cf5_image_11,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,7ef41e7e-6034-40ab-9c18-fe37a2b1ffa4,hadwell parson chair,CS-EBHDNV,Hadwell Navy Parson Chair,dining,side chairs,dining,side chairs,elements,,Polyester | Plywood | Pine | Rubberwood,Fabric | Wood | Wood | Wood,Navy,Blue,,,,the hadwell parsons upholstered dining chair is the perfect solution to update your dining room this chair is offered in an array of colors allowing you to mix and match or keep it traditional with all matching chairs this chair comes with a foam cushion seat sure to keep you comfortable for even the longest of dinners this chair comes with a skirted bottom adding a little bit of fancy to this already stylish set its all in the details with this colorful chair the back features a lace up back creating the final touch ,21 l x 26 d x 39 h,armless upholstered skirted bottom lace up back foam cushion seat some assembly required,26.0,21.0,39.0,in,7ef41e7e-6034-40ab-9c18-fe37a2b1ffa4_CS-EBHDNV_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/HadwellBerryParsonsChair4?$original$,7ef41e7e-6034-40ab-9c18-fe37a2b1ffa4_image_4,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2870084,tate chair,CH-LATASH,Tate Shale Chair,living,chairs,living,chairs,furniture row,modern comfort,Genuine Leather,Leather,Shale,Grey,,,made in the usa,top grain leather where the body touches and a vinyl match on sides the tate chair offers a modern aesthetic that will blend beautifully into any room the tate offers a matching double needle stitching on the seats backs and top arms with loose seat cushions for easy cleaning available in 3 great colors complete your room with the tate chair in putty or shale ,46 l x 36 d x 39 h,,36.0,46.0,39.0,in,prod2870084_CH-LATASH_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/TateChairRed4?$original$,prod2870084_image_1,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,4f62b257-7b35-40bb-83e0-be57421e37f8,bonnie barstool,BS-EMGNGM,Bonnie Barstool,dining,barstools,dining,barstools,emerald home,,Metal,Metal,Gun Metal,Grey,,,,the bonnie bar height barstool from emerald home is versatile to blend well with your existing decor featuring a bold modern industrial style with clean angular lines in the arms and legs showcase a strong look by pairing this piece with your dining table desk or home bar ,19 5 l x 22 5 d x 37 h,metal seat and frame floor protectors some assembly required,22.5,19.5,37.0,in,4f62b257-7b35-40bb-83e0-be57421e37f8_BS-EMGNGM_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/BonnieBarstool4?$original$,4f62b257-7b35-40bb-83e0-be57421e37f8_image_4,chair
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2360067,glenda table lamp,TL-MTGLENDA,Glenda Table Lamp,dining,lamps,dining,lamps,furniture row,fashion forward with streamlined appeal,,,,,,,,the glenda table lamp is the versatile yet put together accent piece that is ready to add a streamlined aesthetic and high end style to any room in your home with a cream ceramic cylinder base featuring a chic embossed hexagonal pattern metal neck and a cream textured shade the glenda is trendy yet easy on the eyes perfect for a desk end table or nightstand this gorgeous table lamp is ready to shed a light on fabulous design ,15 l x 15 d x 26 h,,15.0,15.0,26.0,in,prod2360067_TL-MTGLENDA_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/GlendaTableLampOn?$original$,prod2360067_image_1,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2690102,luka table lamp,TL-MTLUKAAW,Luka Table Lamp,dining,lamps,dining,lamps,furniture row,with carved mandala detail,,,,,Antique White,Cream,,perfect for your bohemian room the luka table lamp is tastefully exotic with a mandala carved wooden base add cozy lighting to your home with this accent that boasts a tan fabric shade and stunning whitewash finish the luka offers the ambient lighting you ve been searching for ,16 l x 16 d x 20 5 h,solid wood in a whitewash finish intricate mandala carving on base fabric drum shade some assembly required,16.0,16.0,20.5,in,prod2690102_TL-MTLUKAAW_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/LukaTableLamp?$original$,prod2690102_image_2,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2850012,ankara euphrates rug,RU-CQANKEUS,Ankara Euphrates Small Rug,living,rugs,living,rugs,furniture row,a rustic blend of colors and neutrals,Polyester,Fabric,,,,,,take home global flair with the ankara euphrates rug this turkish rug grounds your space in exotic style with a harmonious blend of rustic tones such as copper and gold and calming neutrals of gray and cream add this stunning area rug today the ankara comes in two sizes ,small 5 3 x 7 7 large 7 10 x 10 10 ,100 polyester,96.0,60.0,1.0,in,prod2850012_RU-CQANKEUS_image_3,https://furniturerow.scene7.com/is/image/FurnitureRow/AnkaraEuphratesGreyMultiDetailMid?$original$,prod2850012_image_3,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,058deb2d-3935-42cb-9d62-488b7f18c7ac,lindsay table lamp set of 2,TL-PDLINDS2,Lindsey Table Lamp Set of 2,living,lamps,living,lamps,poly dragon ind ltd,bright uplifting and undeniably inviting,,,,,,,,add a splash of vibrant color to your living space with the lovely lindsay table lamp this inviting lamp rests atop a semi translucent aqua blue base in a chic perfume bottle shape and it features a crisp cylindrical lamp shade in an uplifting shade of white to complete the look ,,,12.0,12.0,12.0,in,058deb2d-3935-42cb-9d62-488b7f18c7ac_TL-PDLINDS2_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/LindsayTableLampGlass5?$original$,058deb2d-3935-42cb-9d62-488b7f18c7ac_image_4,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2220183,napa suzani rug,RU-SMNAPCHS,Napa Suzani Small Charcoal Rug,dining,rugs,dining,rugs,furniture row,accent with transitional patterning,Viscose,Fabric,Charcoal,Grey,,,,incorporate high end designer style to your living space with the napa suzani rug innovative weaving technology merges with beautiful materials in this sophisticated chenille blended rug with a sweet suzani pattern in elegant neutral hues this stylish floor accessory goes well with anything and will withstand the years with its rubberized grip backing to avoid slipping and soft underfoot this plush rug is ready to add texture and depth to the design of any room in your house the state of the art napa suzani is simply stunning and is available in two sizes in taupe and beige or navy and cream ,large rug 7 10 x 11 2 small rug 5 3 x 7 6 ,75 viscose 25 chenille hi low blend rubberized grip backing for non slip feature,90.0,63.0,1.0,in,prod2220183_RU-SMNAPCHS_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/NapaSuzaniBlackLarge?$original$,prod2220183_image_1,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,05a0ba30-1ce3-42e5-afb6-ea7085d45e44,black white vases,AC-UHVASBW2,Black & White Vases,dining,vases,dining,vases,furniture row,rustic appeal with a modern palette,Ceramic,Ceramic,Black & White,Black,,,,homespun meets contemporary in the stylish black white vases this attractive set consists of three ceramic vases showcasing white tops and asymmetrical black bases with subtle gold borders able to look great in a variety of settings these vases are designed to be placed next to each other in a kitchen or entry way or they can be used as freestanding pieces to create a cohesive look from room to room take home the black white vases today ,large 3 l 3 d x 13 hmedium 5 l x 5 d x 10 hsmall 6 l x 6 d x 8 h,ceramic 3 vases,3.0,3.0,13.0,in,05a0ba30-1ce3-42e5-afb6-ea7085d45e44_AC-UHVASBW2_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/BlackAndWhiteVases1?$original$,05a0ba30-1ce3-42e5-afb6-ea7085d45e44_image_1,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2940019,orient davina 3 pack rug group,RU-CEODAMU3,Orient Davina 3 Pack Rug Group,dining,rugs,dining,rugs,furniture row,mix and match throughout any room,Polypropylene,Fabric,Multi,Multi-Colored,,,power loomed,the orient collection is an assortment of machine woven rugs featuring a modern color selection in a mix of earth tones and greys each rug uses soft yarn and a welcoming color palette in a range of styles proudly made in the usa using state of the art computer driven looms the orient davian 3 pack rug group completes any room with simple and timeless style ,three pack rug set includes 1 6 6 x 9 6 rug1 4 5 x 7 rug1 1 6 x 5 rug,,114.0,78.0,1.0,in,prod2940019_RU-CEODAMU3_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/OrientDd5?$original$,prod2940019_image_4,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2940023,harbor camber grey 3 pack rug group,RU-CEHCAGR3,Harbor Camber Grey 3 Pack Rug Group,dining,rugs,dining,rugs,furniture row,plush and posh,Polypropylene,Fabric,Grey,Grey,,,power loomed,the harbor collection is an assortment of machine woven rugs featuring a unique color selection of two different earth tones or one cool blue each rug uses soft yarn and a welcoming color palette in a range of styles proudly made in the usa using state of the art computer driven looms the harbor camber grey 3 pack rug group completes any room with comfort and modernity ,three pack rug set includes 1 6 6 x 9 6 rug1 4 5 x 7 rug1 1 6 x 5 rug,,114.0,78.0,1.0,in,prod2940023_RU-CEHCAGR3_image_5,https://furniturerow.scene7.com/is/image/FurnitureRow/HC8?$original$,prod2940023_image_5,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2850013,ankara kekova rug,RU-CQANKKEL,Ankara Kekova 8x10 Rug,living,rugs,living,rugs,furniture row,dramatic texture adds captivating design,Polyester,Fabric,,,,,,take home textured flair with the ankara kekova rug this turkish rug grounds your space in exotic style with a harmonious blend of calming neutrals such as gray and cream add this stunning area rug today the ankara comes in two sizes ,small 5 3 x 7 7 large 7 10 x 10 10 ,100 polyester,120.0,96.0,1.0,in,prod2850013_RU-CQANKKEL_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/AnkaraKekovaGrey?$original$,prod2850013_image_1,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,7be156bb-1ac6-4bf7-9431-a2ca764c5245,henderson grey rug,RU-SHHE57GB,Henderson Grey  5.3 x 7.6 Rug,living,rugs,living,rugs,furniture row,contemporary color with a soft and shaggy feel,,,,,,,,versatile and full of texture the henderson gray rug is an easy addition to homes apartments condos and more this attractive rug comes in two sizes to better suit your unique space and it achieves its indulgent sense of softness as well as its mottled color palette thanks to its long cut pile design and lustrous gray coloring take home the henderson gray rug today ,small 5 3 l x 7 6 d large 7 1 l x 10 1 d,,7.6,5.3,1.0,in,7be156bb-1ac6-4bf7-9431-a2ca764c5245_RU-SHHE57GB_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/Henderson7ft10inx10ft10inGreyRugGrey2?$original$,7be156bb-1ac6-4bf7-9431-a2ca764c5245_image_2,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2850015,ankara alara rug,RU-CEANKALS,Ankara Alara 5x8 Rug,dining,rugs,dining,rugs,furniture row,grounded in tradition,Polyester,Fabric,,,,,,take home washed elegance with the ankara alara rug this turkish rug grounds your space in sophisticated antique inspired style with a traditional pattern faded into a harmonious blend of calming neutrals such as dark gray taupe and cream add this stunning area rug today the ankara comes in two sizes ,small 5 3 x 7 7 large 7 10 x 10 10 ,100 polyester,96.0,60.0,1.0,in,prod2850015_RU-CEANKALS_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/AnkaraAlaraGreyMulti?$original$,prod2850015_image_1,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2130005,industrial desk lamp,TL-MTINDUDK,Industrial Desk Lamp,dining,lamps,dining,lamps,furniture row,surrounded with wire mesh,,,,,Black,Black,,you won t be able to find a home accent as edgy and cool as the industrial desk lamp the exposed edison style lightbulb is hung upside down from a circular black base and instead of a shade grated metal surrounds the bulb this innovative lamp will bring cutting edge sophistication to your space and is the fashionable piece your room has been needing ,18 h,,17.0,17.0,18.0,in,prod2130005_TL-MTINDUDK_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/IndustrialDeskLamp?$original$,prod2130005_image_2,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,e202f795-64de-4961-a79a-416ee475bfb8,maison 2 pack table lamp,TL-PDMAISN2,Maison 2 Pack Table Lamp,living,lamps,living,lamps,poly dragon ind ltd,classic design with a sophisticated french country feel,,,,,,,,with an elegant artfully curved base and aged detailing the maison 2 pack table lamp makes it easy to add classic french country style to your space each lamp in this stunning set rests atop a timeless turned base in a weathered brown finish and they feature cylindrical neutral toned lamp shades to complete the look ,,,12.0,12.0,12.0,in,e202f795-64de-4961-a79a-416ee475bfb8_TL-PDMAISN2_image_5,https://furniturerow.scene7.com/is/image/FurnitureRow/Maison2PackTableLampNatural5?$original$,e202f795-64de-4961-a79a-416ee475bfb8_image_5,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2910453,andorra blue medallion rug,RU-SH713980,"Andorra Blue Medallion 7'10"" x 10'10"" Rug",living,rugs,living,rugs,furniture row,cultivated color comes home,Polyester | Nylon,Fabric | Fabric,Blue,Blue,,,,cultivated colors found in turkish and indian textiles are subtly apparent on the andorra blue medallion rug gem tones of magenta topaz yellow and sapphire blue blend together in the stunning medallion patterned rug transfix your eyes on true royal sophistication with this beautiful accent the andorra blue medallion comes in small and large sizes ,large 7 10 x 10 10 small 5 3 x 7 x 3 ,,130.0,94.0,1.0,in,prod2910453_RU-SH713980_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/AndorraBlueMedallion?$original$,prod2910453_image_1,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2850010,arturo stone rug,RU-DRARTSTS,Arturo Stone 5x8 Rug,living,rugs,living,rugs,furniture row,muted colorations of the mountains,Polyester | Polypropylene,Fabric | Fabric,,,,,,bring home plush comfort inspired by pebbled coves with the arturo stone rug deep muted colorations of grays browns and tans collide for a unique blend of neutrals this machine woven area rug is made of two sizes of thick and lofty yarns woven together for plush pile perfection the arturo is available in two sizes ,small 5 3 x 7 7 large 7 10 x 10 7 ,machine woven polypropylene and polyester two sizes of yarn woven together,91.0,63.0,1.0,in,prod2850010_RU-DRARTSTS_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/ArturoStoneDetail?$original$,prod2850010_image_2,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2940023,harbor camber grey 3 pack rug group,RU-CEHCAGR3,Harbor Camber Grey 3 Pack Rug Group,dining,rugs,dining,rugs,furniture row,plush and posh,Polypropylene,Fabric,Grey,Grey,,,power loomed,the harbor collection is an assortment of machine woven rugs featuring a unique color selection of two different earth tones or one cool blue each rug uses soft yarn and a welcoming color palette in a range of styles proudly made in the usa using state of the art computer driven looms the harbor camber grey 3 pack rug group completes any room with comfort and modernity ,three pack rug set includes 1 6 6 x 9 6 rug1 4 5 x 7 rug1 1 6 x 5 rug,,114.0,78.0,1.0,in,prod2940023_RU-CEHCAGR3_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/HC2?$original$,prod2940023_image_2,decor
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2080072,granada moroccan rug,RU-SMMORNTS,Granada Moraccan Small Rug,living,rugs,living,rugs,furniture row,trendy meets oriental,Olefin,Fabric,Neutral,Light Brown,,,,the granada rug collection features neutral trend oriented designs that will lend a global feel to any room made of machine woven frise yarn this majestic rug will bring an exotic vibe to any room with its quatrefoil pattern and plush thickness perfect for everyday use available in your choice of two sizes made in belgium by sams international ,small 5 3 x 7 6 large 7 10 x 10 10 ,content heat set olefincare cleaning vacuuming without beater bar is recommended for maximum life clean spills immediately by blotting with clean sponge or cloth professional cleaning is recommended if you cannot clean spills use of rug pad recommended for protection of floors and longevity of rug ,90.0,63.0,1.0,in,prod2080072_RU-SMMORNTS_image_3,https://furniturerow.scene7.com/is/image/FurnitureRow/GranadaMoroccanNeutralDetail?$original$,prod2080072_image_3,decor
